track_id,album_id,album_title,album_url,artist_id,artist_name,artist_url,artist_website,license_image_file,license_image_file_large,license_parent_id,license_title,license_url,tags,track_bit_rate,track_comments,track_composer,track_copyright_c,track_copyright_p,track_date_created,track_date_recorded,track_disc_number,track_duration,track_explicit,track_explicit_notes,track_favorites,track_file,track_genres,track_image_file,track_information,track_instrumental,track_interest,track_language_code,track_listens,track_lyricist,track_number,track_publisher,track_title,track_url
212,136,Kohoutek,http://freemusicarchive.org/music/Celesteville/Kohoutek/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],128000,0,,,,11/26/2008 02:01:53 AM,,1,2:56,,,0,music/WFMU/Celesteville/Kohoutek/Celesteville_-_02_-_Victoria_1.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",https://freemusicarchive.org/file/images/albums/Celesteville_-_Kohoutek_-_2009113012108751.jpg,,0,258,en,39,,2,,Victoria 1,http://freemusicarchive.org/music/Celesteville/Kohoutek/Victoria_1
213,119,Boogie Witch,http://freemusicarchive.org/music/Boogie_Witch/Boogie_Witch/,89,Boogie Witch,http://freemusicarchive.org/music/Boogie_Witch/,http://deletedesign.com/_wsn/page5.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:56:49 AM,6/27/2002,1,13:30,,,0,music/WFMU/Boogie_Witch/Boogie_Witch/Boogie_Witch_-_Untitled_Boogie_edit_Transfiguration_Boogie_Boogie_Hole.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",,"<p>The unedited recording of Boogie Witch live at Silk City Lounge June 27, 2002.</p>",0,866,en,424,,0,,"Untitled Boogie (edit), Transfiguration Boogie, Boogie Hole",http://freemusicarchive.org/music/Boogie_Witch/Boogie_Witch/Untitled_Boogie_edit_Transfiguration_Boogie_Boogie_Hole
214,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:54:44 AM,11/26/2008,2,3:45,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Little_White_Boxes.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,179,en,144,,0,,Little White Boxes,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Little_White_Boxes
215,137,Spirit Duplicator,http://freemusicarchive.org/music/Celesteville/Spirit_Duplicator/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:02:08 AM,,1,1:59,,,0,music/WFMU/Celesteville/Spirit_Duplicator/Celesteville_-_04_-_Hall_Blvd.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",https://freemusicarchive.org/file/images/artists/Celesteville_-_2009113014603257.jpg,,0,258,en,14,,4,,Hall Blvd.,http://freemusicarchive.org/music/Celesteville/Spirit_Duplicator/Hall_Blvd
216,94,6,http://freemusicarchive.org/music/Barnacled/6/,74,Barnacled,http://freemusicarchive.org/music/Barnacled/,http://bkrstk.com/barnacled/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],256000,0,,,,11/26/2008 01:49:38 AM,1/01/2003,1,13:41,Radio-Safe,,1,music/WFMU/Barnacled/6/Barnacled_-_11_-_France_Attacks.mp3,"[{'genre_id': '4', 'genre_title': 'Jazz', 'genre_url': 'http://freemusicarchive.org/genre/Jazz/'}]",https://freemusicarchive.org/file/images/albums/Barnacled_-_6_-_2010040730812687.jpg,,1,1394,en,1277,,11,,France Attacks,http://freemusicarchive.org/music/Barnacled/6/France_Attacks
217,6,Constant Hitmaker,http://freemusicarchive.org/music/Kurt_Vile/Constant_Hitmaker/,6,Kurt Vile,http://freemusicarchive.org/music/Kurt_Vile/,http://kurtvile.com,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,Kurt Vile,,,11/25/2008 05:49:06 PM,11/26/2008,1,2:41,Radio-Safe,,178,music/WFMU/Kurt_Vile/Constant_Hitmaker/Kurt_Vile_-_01_-_Freeway.mp3,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",https://freemusicarchive.org/file/images/albums/Kurt_Vile_-_Constant_Hitmaker_-_2009113012923399.jpg,,0,54881,en,50135,,1,,Freeway,http://freemusicarchive.org/music/Kurt_Vile/Constant_Hitmaker/Freeway
218,136,Kohoutek,http://freemusicarchive.org/music/Celesteville/Kohoutek/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],128000,0,,,,11/26/2008 02:01:46 AM,,1,3:41,,,0,music/WFMU/Celesteville/Kohoutek/Celesteville_-_01_-_Waverly.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",https://freemusicarchive.org/file/images/albums/Celesteville_-_Kohoutek_-_2009113012108751.jpg,,0,201,en,28,,1,,Waverly,http://freemusicarchive.org/music/Celesteville/Kohoutek/Waverly
219,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:55:14 AM,11/26/2008,2,4:40,,,1,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Vampires.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,3572,en,2281,,0,,Vampires,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Vampires
220,71,Thee Haunted Cobblestone Sunset Concert Series #7,http://freemusicarchive.org/music/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/,546,Area C,http://freemusicarchive.org/music/Area_C/,http://www.areacmusic.com,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,,,11/26/2008 01:45:28 AM,8/20/2004,1,3:41,,,1,music/WFMU/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/Area_C_-_04_-_Track_04.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Area_C_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_7_-_2009113011851057.jpg,,0,170,en,130,,4,,Track 04,http://freemusicarchive.org/music/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/Track_04_1_1506
221,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 01:59:31 AM,11/26/2008,1,1:16,,,3,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_05_-_The_Ambient_Honky.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,4323,en,3562,,5,,The Ambient Honky,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/The_Ambient_Honky
222,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:54:02 AM,1/01/1981,1,4:31,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Brians_Garage.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,279,en,195,,0,Cherry Red Music (UK),Brian's Garage,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Brians_Garage
223,132,blissblood.com,http://freemusicarchive.org/music/Cantonement_Jazz_Band/blissbloodcom_1761/,97,Cantonement Jazz Band,http://freemusicarchive.org/music/Cantonement_Jazz_Band/,http://www.blissblood.com/index_cantonement.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:01:24 AM,1/01/2006,1,3:44,,,18,music/WFMU/Cantonement_Jazz_Band/blissbloodcom/Cantonement_Jazz_Band_-_06_-_Ill_Be_Blue.mp3,"[{'genre_id': '3', 'genre_title': 'Blues', 'genre_url': 'http://freemusicarchive.org/genre/Blues/'}, {'genre_id': '37', 'genre_title': 'Jazz: Vocal', 'genre_url': 'http://freemusicarchive.org/genre/Jazz_Vocal/'}]",https://freemusicarchive.org/file/images/artists/Cantonement_Jazz_Band_-_20110701122343633.jpg,,0,8026,en,4096,,6,,I'll Be Blue,http://freemusicarchive.org/music/Cantonement_Jazz_Band/blissbloodcom_1761/Ill_Be_Blue
224,109,Stripey Collection,http://freemusicarchive.org/music/Blah_Blah_Blah/Stripey_Collection/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:53:19 AM,11/26/1982,1,4:33,,,0,music/WFMU/Blah_Blah_Blah/Stripey_Collection/Blah_Blah_Blah_-_11_-_Heart_Attack.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_Stripey_Collection_-_2009113011951561.jpg,,0,693,en,487,,11,,Heart Attack,http://freemusicarchive.org/music/Blah_Blah_Blah/Stripey_Collection/Heart_Attack
225,85,What I Know,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/,127,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,http://www.facebook.com/ecaskew?v=feed ,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:46:59 AM,11/26/2008,1,0:40,,,1,music/WFMU/Ed_Askew/What_I_Know/Ed_Askew_-_03_-_Ed_Talk_WNYC.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/artists/Ed_Askew_-_2009113014737405.jpg,,0,472,en,125,,3,,Ed Talk WNYC,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/Ed_Talk_WNYC
226,1697,On the Back of a Dying Beast: Volume 1,http://freemusicarchive.org/music/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/,90,Borful Tang,http://freemusicarchive.org/music/Borful_Tang/,http://www.gigantesound.com/artist_borful.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:57:06 AM,8/30/2006,1,18:57,,,1,music/WFMU/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/Borful_Tang_-_01_-_Juggernaut_Soliloquy.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Borful_Tang_-_On_the_Back_of_a_Dying_Beast_Volume_1_-_2009113012020300.jpg,,0,808,en,188,,1,,Juggernaut Soliloquy,http://freemusicarchive.org/music/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/Juggernaut_Soliloquy
227,60,Every Man For Himself,http://freemusicarchive.org/music/Alec_K_Redfearn_and_the_Eyesores/Every_Man_For_Himself/,54,Alec K. Redfearn & the Eyesores,http://freemusicarchive.org/music/Alec_K_Redfearn_and_the_Eyesores/,http://www.aleckredfearn.com,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],128000,0,,,,11/26/2008 01:44:05 AM,11/26/2008,1,4:56,,,3,music/WFMU/Alec_K_Redfearn_and_the_Eyesores/Every_Man_For_Himself/Alec_K_Redfearn_and_the_Eyesores_-_02_-_CandyAss.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Alec_K_Redfearn_and_the_Eyesores_-_Every_Man_For_Himself_-_2009113011759189.jpg,,0,702,en,582,,2,,CandyAss,http://freemusicarchive.org/music/Alec_K_Redfearn_and_the_Eyesores/Every_Man_For_Himself/CandyAss
228,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 01:59:50 AM,11/26/2008,1,2:03,,,0,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_13_-_1987.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,1600,en,47,,13,,1987,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/1987
229,134,Birdlike Movements,http://freemusicarchive.org/music/Celesteville/Birdlike_Movements/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:02:26 AM,,1,2:41,,,0,music/WFMU/Celesteville/Birdlike_Movements/Celesteville_-_06_-_I_Cant_Hear_the_Birds_Sing.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",https://freemusicarchive.org/file/images/artists/Celesteville_-_2009113014603257.jpg,,0,373,en,95,,6,,I Can't Hear the Birds Sing,http://freemusicarchive.org/music/Celesteville/Birdlike_Movements/I_Cant_Hear_the_Birds_Sing
230,125,Original Soundtrack: Work for 20 DVD Players,http://freemusicarchive.org/music/Brian_Joseph_Davis/Original_Soundtrack_Work_for_20_DVD_Players/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:59:02 AM,10/01/2008,1,15:01,,,2,music/Blocks_Recording_Club/Brian_Joseph_Davis/Original_Soundtrack_Work_for_20_DVD_Players/Brian_Joseph_Davis_-_02_-_Track2.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}, {'genre_id': '18', 'genre_title': 'Soundtrack', 'genre_url': 'http://freemusicarchive.org/genre/Soundtrack/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_Original_Soundtrack_Work_for_20_DVD_Players_-_2009113012031225.jpg,,0,4479,en,2513,,2,,Track2,http://freemusicarchive.org/music/Brian_Joseph_Davis/Original_Soundtrack_Work_for_20_DVD_Players/Track2
231,108,Green Collection,http://freemusicarchive.org/music/Blah_Blah_Blah/Green_Collection/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:53:43 AM,9/01/2007,1,4:30,,,0,music/WFMU/Blah_Blah_Blah/Green_Collection/Blah_Blah_Blah_-_17_-_White_Man.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_Green_Collection_-_2009113011951877.jpg,,0,146,en,58,,17,,White Man,http://freemusicarchive.org/music/Blah_Blah_Blah/Green_Collection/White_Man
232,66,Contradiction,http://freemusicarchive.org/music/Contradiction/Contradiction/,57,Contradiction,http://freemusicarchive.org/music/Contradiction/,http://nowave.pair.com/contradiction/index.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 01:44:28 AM,8/01/2002,1,2:18,,,1,music/WFMU/Contradiction/Contradiction/Contradiction_-_02_-_Blackout_2.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Contradiction_-_Contradiction_-_2009113012208726.jpg,,0,2437,en,1831,,2,,Blackout 2,http://freemusicarchive.org/music/Contradiction/Contradiction/Blackout_2
233,85,What I Know,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/,127,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,http://www.facebook.com/ecaskew?v=feed ,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:46:50 AM,11/26/2008,1,4:43,,,1,music/WFMU/Ed_Askew/What_I_Know/Ed_Askew_-_01_-_The_Thought_Of_It.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/artists/Ed_Askew_-_2009113014737405.jpg,,0,730,en,101,,1,,The Thought Of It,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/The_Thought_Of_It
234,85,What I Know,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/,127,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,http://www.facebook.com/ecaskew?v=feed ,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:47:21 AM,11/26/2008,1,4:23,,,0,music/WFMU/Ed_Askew/What_I_Know/Ed_Askew_-_06_-_Rimbaud.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/artists/Ed_Askew_-_2009113014737405.jpg,,0,459,en,38,,6,,Rimbaud,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/Rimbaud
235,132,blissblood.com,http://freemusicarchive.org/music/Cantonement_Jazz_Band/blissbloodcom_1761/,97,Cantonement Jazz Band,http://freemusicarchive.org/music/Cantonement_Jazz_Band/,http://www.blissblood.com/index_cantonement.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:01:30 AM,1/01/2006,1,3:41,,,17,music/WFMU/Cantonement_Jazz_Band/blissbloodcom/Cantonement_Jazz_Band_-_10_-_Thinking_Of_You.mp3,"[{'genre_id': '3', 'genre_title': 'Blues', 'genre_url': 'http://freemusicarchive.org/genre/Blues/'}, {'genre_id': '37', 'genre_title': 'Jazz: Vocal', 'genre_url': 'http://freemusicarchive.org/genre/Jazz_Vocal/'}]",https://freemusicarchive.org/file/images/artists/Cantonement_Jazz_Band_-_20110701122343633.jpg,,0,9670,en,5106,,10,,Thinking Of You,http://freemusicarchive.org/music/Cantonement_Jazz_Band/blissbloodcom_1761/Thinking_Of_You
236,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 01:59:43 AM,11/26/2008,1,2:16,,,0,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_09_-_19632005.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,647,en,72,,9,,1963/2005,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/19632005
